10410.0,7,30,0
11221.0,5,20,18
14164.0,7,23,29
11221.0,9,22,12
16942.0,8,0,1
15429.0,29,29,6
11369.0,23,16,5
8555.0,2,0,17
11221.0,9,22,12
16942.0,8,0,1
15429.0,29,29,6
17238.0,9,0,1
11077.0,8,22,12
8640.0,7,6,5
11221.0,9,22,12
10937.0,2,22,17
8728.0,9,0,12
15429.0,19,28,17
9932.0,1,29,3
9095.0,2,6,17
10047.0,7,22,5
14164.0,28,16,15
11077.0,13,24,5
13501.0,19,17,20
10937.0,7,29,5
16143.0,1,6,3
12522.0,11,10,30
9932.0,1,29,3
11369.0,14,17,13
8555.0,7,0,12
8704.0,9,6,5
8555.0,7,0,12
8701.0,9,6,5
14897.0,14,19,29
14645.0,29,29,3
8555.0,2,0,17
8555.0,7,0,12
8817.0,5,2,15
9600.0,2,7,21
8634.0,7,6,5
8555.0,2,0,17
8555.0,2,0,17
8555.0,2,0,17
14400.0,17,22,21
8555.0,7,0,12
8000.0,1,1,10
8555.0,7,0,12
8728.0,2,12,7
8555.0,2,0,17
8555.0,2,0,17
11676.0,14,3,29
8555.0,7,0,12
10937.0,21,20,0
10287.0,28,7,1
8555.0,7,0,12
8555.0,7,0,12
16616.0,30,16,22
15710.0,11,26,28
11369.0,20,6,18
8471.0,7,1,10
8075.0,1,0,12
16616.0,19,19,30
8555.0,7,0,12
9001.0,0,17,7
8075.0,1,0,12
8000.0,1,1,10
8000.0,1,1,10
8075.0,1,0,12
10165.0,18,2,15
8471.0,7,1,10
8000.0,1,1,10
13501.0,25,11,20
11369.0,9,27,8
8000.0,1,1,10
8075.0,1,0,12
10165.0,26,6,3
8000.0,1,1,10
8000.0,1,1,10
11836.0,2,21,24
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
10286.0,22,14,0
11369.0,9,9,26
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
14400.0,23,26,11
11077.0,7,5,30
10537.0,7,2,29
8000.0,1,1,10
8000.0,1,1,10
17280.0,26,20,24
13936.0,19,20,19
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
25412.0,27,29,30
18383.0,21,22,30
16942.0,21,28,20
8000.0,1,1,10
8000.0,1,1,10
13293.0,6,22,27
13936.0,24,9,25
8000.0,1,1,10
14164.0,11,22,26
11369.0,16,21,7
8000.0,1,1,10
8000.0,1,1,10
19200.0,25,30,20
11676.0,8,25,13
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
12522.0,3,22,26
9220.0,5,8,3
10800.0,13,24,3
8000.0,1,1,10
8000.0,1,1,10
14897.0,24,21,17
9602.0,20,7,3
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
9600.0,5,24,1
13293.0,26,29,0
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
16000.0,24,23,19
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
12896.0,27,24,2
14164.0,28,28,3
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
12001.0,10,21,17
11369.0,14,5,25
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
9192.0,7,2,17
12170.0,22,18,9
9001.0,1,15,8
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
9600.0,1,2,27
11676.0,14,4,28
11551.0,2,9,2
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
10047.0,9,11,14
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
12001.0,25,11,12
17280.0,25,26,19
8000.0,1,1,10
8000.0,1,1,10
15158.0,13,28,22
9737.0,10,4,3
10047.0,3,30,1
13501.0,26,23,7
8000.0,1,1,10
8000.0,1,1,10
8944.0,15,3,5
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
12706.0,22,14,16
8000.0,1,1,10
8000.0,1,1,10
9495.0,4,2,23
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
14164.0,25,11,23
18383.0,26,23,24
8000.0,1,1,10
8000.0,1,1,10
9392.0,8,8,12
10410.0,26,2,9
12522.0,25,3,23
10937.0,4,25,12
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
13501.0,25,26,5
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
12001.0,23,15,10
8000.0,1,1,10
12522.0,27,23,1
8000.0,1,1,10
8000.0,1,1,10
9392.0,1,26,1
11221.0,17,6,20
8000.0,1,1,10
8728.0,1,0,20
8000.0,1,1,10
8000.0,1,1,10
15158.0,29,7,27
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
12896.0,22,10,21
9819.0,4,24,4
11221.0,28,6,9
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
9932.0,1,6,26
8000.0,1,1,10
8000.0,1,1,10
20094.0,28,22,27
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
9069.0,15,6,2
8000.0,1,1,10
8000.0,1,1,10
10286.0,15,1,20
9103.0,12,12,0
8000.0,1,1,10
8000.0,1,1,10
11836.0,28,0,19
8000.0,1,1,10
8000.0,1,1,10
10667.0,3,25,11
8389.0,0,2,15
10667.0,16,22,1
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
11520.0,13,13,19
9095.0,10,3,12
16000.0,22,20,24
8000.0,1,1,10
8000.0,1,1,10
10937.0,11,5,25
10047.0,1,26,7
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
10537.0,24,3,11
9291.0,8,0,19
12896.0,4,26,23
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
12001.0,4,30,14
12896.0,17,13,23
9392.0,6,4,18
8000.0,1,1,10
8000.0,1,1,10
11369.0,14,5,25
11077.0,17,14,11
8000.0,1,1,10
8000.0,1,1,10
15158.0,28,25,10
8000.0,1,1,10
8000.0,1,1,10
12170.0,15,25,9
10410.0,18,10,9
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
13091.0,15,16,23
8000.0,1,1,10
8000.0,1,1,10
8000.0,1,1,10
11077.0,27,6,9
8000.0,1,1,10
